,title,synopsis,category
0,앤트맨(패키지상품 : 부가영상+더빙판 추가증정),하나뿐인 딸에게 멋진 아빠이고 싶지만  현실은 생계형 도둑인 스콧 랭 폴 러드   어느 날 그에게 몸을 자유자재로 늘리거나 줄일 수 있는 핌 입자를 개발한 과학자 행크 핌 마이클 더글라스 이 찾아와 수트와 헬멧을 건네며  앤트맨 이 되어 줄 것을 요청한다  어리둥절 하지만 일단 한번 해보기로 결심한 스콧 랭은 행크 핌의 딸인 호프 에반젤린 릴리 의 도움을 받아 점차  어로의 면모를 갖추어가고  그의 스승이자 멘토인 행크 핌 박사를 도와 핌 입자를 악용하려는 세력을 막아야 하는데  마블 유니버스의 새로운 세계가 이제 그의 손에 달렸다 ,sf_fantasy
1,베놈,진실을 위해서라면 몸을 사리지 않는 정의로운 열혈 기자  에디 브록  거대 기업 라이프 파운데이션의 뒤를 쫓던 그는 이들의 사무실에 잠입했다가 실험실에서 외계 생물체  심비오트 의 기습 공격을 받게 된다    심비오트 와 공생하게 된  에디 브록 은 마침내 한층 강력한  베놈 으로 거듭나고  악한 존재만을 상대하려는  에디 브록 의 의지와 달리  베놈 은 난폭한  을 주체하지 못하는데    지배할 것인가  지배당할 것인가,sf_fantasy
2,"미녀와 야수(싱어롱 버전, 패키지상품 : 더빙판, 부가영상 추가증정)",똑똑하고 아름다운  벨 엠마 왓슨  은 아버지와 살고 있는 작은 마을에서 벗어나 운명적인 사랑과 모험을 꿈꾼다  어느 날 행방불명된 아버지를 찾아 폐허가 된 성에 도착한 벨은 저주에 걸린  야수  댄 스티븐스 를 만나 아버지 대신 성에 갇 고  야수 뿐 아니라 성 안의 모든 이들이 신비로운 장미의 마지막 꽃잎이 떨어지기 전에 저주를 풀지 못하면 영원  인간으로 돌아올 수 없는 운명임을 알게 된다   성에서 도망치려던 벨은 위험한 상황에서 자신을 보호해 준 야수의 진심을 알게 되면서 차츰 마음을 열어가기 시작하는데 ,sf_fantasy
3,드래곤 길들이기,용맹한 바이킹과 사나운 드래곤들의 싸움이 끊이지 않는 버크섬  바이킹 족장의 아들   컵 은 드래곤 사냥에 소질 없는 마을의 사고뭉치  어느 날 그는 부상 당한 드래곤   투슬리스 를 구하게 되고  아무도 몰래 그를 돌본다  서로를 알아가며  드래곤들의 친구가 된   컵   그들과의 새로운 생활을 만끽하던   컵 은 드래곤들의 위험한 비밀을 알게 되는데 ,sf_fantasy
4,나니아 연대기: 새벽 출정호의 항해,나니아의 화려한 귀환    로 완성된 스펙터클 어드벤처가 시작된다  페번시가 남매 중 에드먼드와 루시  그리고 사촌 유스티스는 어느 날  방에 걸려 있는 그림 속 바다에서 배가 나타나 조금씩 다가오더니 한 순간  물이 넘쳐 나면서 나니아의 세계로 빨려 들어간다  실종된  명의 영주들을 찾아  론 아일랜드 로 가던 캐스피언 일행과 만나 새벽 출정호에 승선  새로운 모험 길에 오르게 된다  가장 먼저 도착한  론 아일랜드   그곳의 영주인 베른에게서 언제부턴가 정체를 알 수 없는 안개가 피어 오르고  그 안개 속으로 끌려들어간 배와 사람들은 영영 돌아오지 않는다는 이야기와 함께 아슬란에게서 받은  개의 마법의 칼을 소지한  명의 영주가 흩어지면서  이 약해져 악의 안개가 피어 오르기 시작했다는 사실을 알게 된다  위험에 처한 나니아의 운명은 이제 이들 손에 맡겨지고   개의 신비한 섬에서 만나는 상상 속 생물들  사악한 적들과 맞서게 되는데 ,sf_fantasy
5,오두막,가족 여행 중 사랑하는 막내딸을 잃고 깊은 슬픔에 잠긴 채 살아가는 남자 맥 샘 워싱턴 에게 어느 날 의문의 편지 한 통이 도착한다   정체불명의  파파 로부터 온 편지는 딸을 잃은 바로 그 오두막으로 그를 초대하고 주변의 만류에도 불구하고  맥은 혼자 오두막으로 향한다   오두막에 도착한 맥은 신비로운 세 사람과 만난 후  마법과도 같은 믿을 수 없는 경험을 하게 되는데 ,sf_fantasy
6,원더 우먼,아마존 데미스키라 왕국의 공주  다이애나 프린스  갤 가돗 는 전사로서 훈련을 받던 중 최강 전사로서의 운명을 직감한다  때마침 섬에 불시착한 조종사  트레버 대위  크리스 파인 를 통해 인간 세상의 존재와 그 곳에서 전쟁이 일어나고 있음을 알게 된다   신들이 주신 능력으로 세상을 구하는 것이 자신의 사명임을 깨달은 다이애나는 낙원과 같은 섬을 뛰쳐나와  차 세계 대전의 지옥 같은 전장 한가운데로 뛰어드는데 ,sf_fantasy
7,이웃집 토토로,도시를 떠나 시골로 이사 온  사츠키 와  메이 는 우연  숲속에 살고 있는 신비로운 생명체  토토로 를 만나 신비한 모험을 함께 한다  그러던 어느 날  어머니의 병원에서 위태로운 소식이 도착하고 언니  사츠키 가 정신없이 아빠에게 연락을 취하는 와중에  메이 가 행방불명 되는데 ,sf_fantasy
8,자투라 - 스페이스 어드벤쳐,늘 티격태격하는 대니와 월터 형제는 아빠 팀로빈스 가 출근한 사이 지하실에서 오래된 보드게임 자투라를 발견한다  성질 더러운 누나 리사가 잠든 사이 몰래 게임을 시작하는 두 형제    하지만 게임판의 레버를 당기자마자 집은 우박처럼 쏟아져내리는 유성 때문에 만신창이가 되고  간신  유성을 피한 대니와 월터가 밖으로 도망치려 문을 여는 순간 눈앞에는 끝없이 광활한 우주가 펼쳐져 있었다    한순간에 우주로 날아간 두 형제는 게임을 시작한 사람이 끝낼 때까지는 영원  게임 속 우주에 갇 다는 사실을 알게 되는데    과연 대니와 월터는 자투라 카드 때문에 꽁꽁 얼어버린 리사  영원  우주를 방황하는 우주비행사  미쳐버린 파괴 로봇  그리고 공포의 외계인 조르곤의 공격  엄청난 크기의 혜성 등 온갖 난관을 이겨내고 무사  지구로 돌아올 수 있을까 ,sf_fantasy
9,메이즈 러너: 데스 큐어,미스터리한 조직  위키드 에게 잡   민호  이기홍 를 구하기 위해  토마스  딜런 오브라이언 와 러너들은  위키드 의 본부가 있는 최후의 도시로 향한다  인류의 운명이 걸린  위키드 의 위험한 계획을 알게 된  토마스 와 러너들은 마지막 사투를 준비하지만   토마스 는 친구와 인류의 운명 앞에서 딜레마에 빠지게 되는데 ,sf_fantasy
