,title,synopsis,category
0,인생을 애니메이션처럼, 살 때 말문을 닫은 소년  오웬 은 몇 년 후 인어공주를 보며 다시 말을 하기 시작한다   용기가 필요할 땐 헤라클레스  친구를 원할 땐 정글북  진짜 소년이 되고 싶을 땐 피노키오   피터팬처럼 네버랜드에서 살길 꿈꾼 러블리 디즈니 덕후  오웬 의 기적 같은 성장 스토리   디즈니도 몰랐던 디즈니의 마법이 시작된다 ,documentary
1,달팽이의 별,보이지 않는 눈과 들리지 않는 귀를 가졌기 때문에 마치 달팽이처럼 오직 촉각에만 의지해 아주 느린 삶을 사는 영찬 씨  영찬 씨가 세상에서 가장 아름다운 여인이라고 생각하는 순호 씨는 척추장애로 조금 작은 몸집을 가졌지만 영찬을 세상 밖으로 이끌어 꿈을 향해 도전할 수 있도록 돕는 생명줄 같은 역할을 한다  가장 값진 것을 보기 위해 잠시 눈을 감고  가장 참된 것을 듣기 위해 잠시 귀를 닫고  가장 진실한 말을 하기 위해 잠시 침묵 속에서 기다리는 이 연인의 사랑은 오늘도  내일도  언제까지나 우주에서 가장 빛난다     제  회 암스테르담국제다큐멘터리영화제       장편부문 대상,documentary
2,애프터 미투,미투 운동이 남긴 수많은 숙제  더 이상 미룰 수 없다   동시대를 살아가는 여성들의 목소리로 풀어가는        그 이후 이야기   아직 할 말이 너 무 많은 우리들의             ,documentary
3,고양이 케디,사기꾼  돌 냥이  냥블리  애교쟁이  헌터  유냥독존  젠틀맨까지  사람보다 더 사람 같은 고양이들이 당신에게 보내는 따뜻한 러브레터,documentary
4,에바로드,                  오타쿠 유전자를 감춘채 평범한 직장인 코스프레로 살아가는 한 소년 종호   패배자의 모습처럼 보이지만 누구보다 행복하다고 믿고 있는 한 소년 현복   사춘기시절 을 보며 꿈을 이야기하던 소년들은 어느덧 배불뚝이 어른이 되어 때론 나약한 채로 순응하며  때론 죽을만큼 발버둥치며 현실과 꿈의 경계에서 줄다리기하고 있다      상실에 대한 반항   어느 날 이민 결심을 알리는 종호  현복은  현실도피 일 뿐이라며 말려보지만 종호의 결심이 이미 확고하다는 것을 알고 있다  이 때  둘의 마음을 요동치게 이벤트 공지 하나가 올라온다  파리  샌프란시스코  베이징  도쿄에서 진행되는 이벤트 공지      네 멋대로 해라    개국을 돌며 특정일에 특정장소에서  개의 도장을 받아야 하는 이벤트  둘의 마음과는 달리 현실적으로 이벤트 참여는 쉽지 않아 보인다  첫 이벤트 개최까지 남은 일자는 고작 열흘 남짓  당장 시간도 촉박하지만 비용문제는 더 큰 산      현실의 벽을 넘어 비현실로의 도전   좋아하는 것을 더 이상 잃고 싶지 않다는 의지로  오로지  아스카 를 만나기 위해 둘은 프랑스행 비행기에 타는데  그들의 여정은 순탄치 않았다  태풍을 만나 비행기가 결항되기도 하고  중일 외교문제로 인해 스탬프 랠리 일정자체가 무기한 연기되는 초유의 사태까지 발생한다  과연 둘은 스탬프랠리 완주에 성공할지   ,documentary
5,행복,아내 및 두 아이와 행복한 가정을 꾸려가던 남자 주인공은 우연  우체국에서 일하는 여자와 만나 사랑에 빠지게 되면서 더 커다란 행복감을 맛보게 된다  그러나 아내에게 어떤 것도 숨길 수 없는 그는 자신의 외도를 고백하게 되고  가족 나들이를 나간 날 아내는 호수에 몸을 던져 자살한다  이전 아내의 자리를 대신하게 된 우체국 여직원은 마치 아무일 없었다는 듯이 집안 일을 하고 아이들을 키운다  이렇게 새로 구성된 가족이 가을나들이를 나간 모습으로 영화는 끝이 난다 ,documentary
6,카일라스 가는 길,  할머니의  파미르 일기  중  돌아오지 못한 사람들을 위해 기도를 올리고자 했던 어머니 지구에서 가장 아름다운 일출과 푸른 새벽을 만날 수 있는 티베트의 성지 카일라스로 떠났다  바이칼 호수에서 티베트까지  인생을 닮은 아름다운 길 위에서  여든 네살 생일을 정말 축하합니다  ,documentary
7,내 친구 정일우,    년의 나 감독 는 헝클어진 머리  볼품없는 옷을 입은 한 신부를 만났다  매일같이 커피  담배  술로 하루를 시작하고 오늘은 또 무슨 장난을 칠까 궁리했던 개구쟁이  노란 잠바를 입고  노란샤쓰의 사나이 를 멋들어지게 불렀던  파란 눈의 신부 는 그렇게 우리들의 삶에 스며들었다    가난뱅이가 세상을 구한다 는 믿음으로 모든 가난한 이들의 친구가 되었던   정일우 신부는 모든 것을 초월해 사랑을 나누며 예수의 삶을 몸소 실천했던  진짜  사람이었다   우리 모두의 인생을 바꿀 가장 맑은 사랑 이야기가 펼쳐진다 ,documentary
8,NULL,NULL,documentary
9,후쿠시마의 미래,  세기 최대의 재앙이라 불리는 후쿠시마 원전사고 이후   매스컴의 발표를 믿지 못해서 동네 구석구석을 다니며 방사능 오염을 측정하는 주부 시바타 씨  더 이상 일본엔 안전한 곳이 없다며 손주의 장래를 걱정 할 때마다 울먹이는 구로타 할머니  원전 사고의 후유증은 여전  현재 진행 중이며 그 끝을 예측조차 할 수 없다는 사실에 일본인들의 불안과 공포는 하루하루 증폭되어 가고 있다     아무도 이야기 해주지 않는 후쿠시마의 두려운 미래를 찾아   인의 평범한 시민들이 죽음의 땅으로 위험한 여정에 나섰다  우크라이나 정부의 허가를 받고 어렵게 들어간 체르노빌 현장은 충격적이었다  인구  만이 살던 첨단 도시는 폐허로 변했고  일부에선 놀랍게도 허용치의    배가 넘는 방사선량이 검출된다는 사실에 모두들 경악했다  강제 이주민들은 여전  죽음의 공포와 실향의 서러움에서 벗어나지 못하고 있으며  나이 어린 피폭  세들은 병명조차 알 수 없는 각종 질환에 시달리고 있다       년이 흘렀지만 아직도 끝나지 않은 체르노빌 사고의 심각한 후유증     후쿠시마는 어디로 가는 것일까   과연 일본은 비상구를 찾을 수 있을까 ,documentary
