,title,synopsis,category
0,NULL,NULL,sf_fantasy
1,체인지오버,위험을 감지하는 능력을 제외하곤 평범한   세 소녀  로라   어쩐지 자신을 지켜보는 듯한 전학생  소렌슨 에게 끌리지만 늘 어린 남동생  잭코 를 돌보느라 마음의 여유가 없다   언제부턴가 수상한 할아버지  브라크 가 나타나 로라 남매의 주변을 맴돌고  골동품 인형으로 가득한 그의 컨테이너에 다녀온 후 잭코가 심하게 앓기 시작한다   로라는 마녀 가문의 혈통으로 영능력을 지닌 소렌슨을 통해 아이들의 생명을 빼앗는 브라크의 정체를 알게 되고 동생을 구하기 위해  목숨을 걸고 마녀가 되는  체인지오버 를 결심하게 되는데 ,sf_fantasy
2,NULL,NULL,sf_fantasy
3,슈렉 3(패키지: 자막판+더빙판),마침내 평온을 되찾은  겁나먼 왕국   이제 자신들의 늪에 돌아가 둘만의 달콤한 생활을 꿈꾸던 슈렉과 피오나에게 엄청난 태클이 들어온다  피오나의 아버지 해롤드 왕이 위독해져 슈렉과 피오나가 왕위를 계승해야 하는 상황이 벌어진 것  해롤드 왕은 슈렉에게 왕위 계승 다음 서열인 피오나의 먼 친척  아더 왕자 를 찾아오면 늪으로 돌아가도 좋다는 타협책을 내놓는다  슈렉은 동키  장화 신은 고양이와 함께 아더 왕자를 찾기 위한 머나먼 여정에 나서고   한편  슈렉이 없는 틈을  프린스 챠밍 은 동화속 악당을 모아 겁나먼 왕국을 차지하려는 음모를 꾸미고  왕국에 남아있는 피오나 등  공주 백설공주  신데렐라  잠자는 숲속의 공주  라푼첼 와 릴리안 왕비는  을 합쳐 프린스 챠밍에 맞서는데    모두가  이 되고자 하는 시대 에  스스로  을 포기하려는  슈렉  자신이 원하는 삶을 누리는  진정한   이 될 수 있을까 ,sf_fantasy
4,인디펜던스 데이: 리써전스(부가영상 제공),다시  그들이 온다     년 전 최악의 우주 전쟁을 치른 지구  재건을 위해  쓴 전세계는 다시 한번 있을 외계의 침공에 대비한다   반드시 살아남아야 한다   마침내 돌아온 그날  상상을 초월하는 그들의 공격에 앞에 인류 최후의 전쟁이 시작된다 ,sf_fantasy
5,히어애프터,미국에 살고 있는  조지 맷 데이먼  는 평범한 듯 보이지만 사후세계와 소통할 수 있는 특별한 능력을 지니고 있다  하지만 스스로가 원하지 않은 능력 때문에 사랑하던 여인마저 떠나 보내고 남모를 고통을 겪는다  지구 반대편 프랑스에서 갑작스런 쓰나미에 죽음의 문턱까지 가는 경험을 한  마리 세실 드 프랑스  는 그 후 사후세계를 파헤치며 보이는 사실만을 믿던 기자로서의 삶에 커다란 변화를 맞이한다  한편  런던의 소년  마커스 조지 맥라렌 프랭키 맥라렌  는 사고로 자신의 반쪽과 같은 쌍둥이 형을 잃고 삶 저편 세계에 대한 해답을 간절  찾아 헤맨다  각기 다른 방식으로 죽음을 접하고 각자의 진실을 찾던 세 인물은 우연  한 시점에서 만나게 되고  죽음이 이들에게 가져다 준 세 가지 삶의 기적은 그들을 믿을 수 없는 곳으로 이끄는데  소개글  각기 다른 방식으로  죽음 에 영향을 받은 세 사람  조지와 마리  마커스의 이야기를 다룬 초자연 스릴러영화로  클린트 이스트우드감독이 연출을 맡았고  영화  인빅터스 에서 훌륭한 연기를 보여주었던 맷 데이먼이 다시 한번 이스트우드 감독의 영화에 세 주인공 중의 한명으로 캐스팅되었다  맷 데이먼은 어쩌다 죽은 사람들과 소통할수 있게된 미국인 공장 노동자 조지역을 맡았고  영화  엑스텐션       의 세실 드 프랑스는 쓰나미의 생존자인 프랑스 저널리스트 마리역을 그리고 이 영화로 데뷔하는 쌍둥이 형제  프랭키와 조지 맥라렌이 자동차사고로 형제를 잃은 영국 소년 마커스역을 맡았다  그밖의 조연으로는 영화  레이디 인더 워터  등의 브라이스 달라스 하워드와 린제이 마셜  제이 모어  띠에리 누빅 등이 출연하였다 ,sf_fantasy
6,가디언의 전설,인간들이 모르는 하늘 위 세상  왕국을 지배하려는 사악한 순수 혈통과 그들로부터 올빼미 세계를 보호하려는 가디언과의 대전투에 대한 위대한 전설이 있었다  어린 소렌은 전투에서 승리한 후  위대한 가훌의 나무 에 은둔한 채 왕국에 위기가 닥쳤을 때만 그 모습을 드러낸다는 전설 속 가디언들을 굳게 믿으며 언젠가는 자신도 그들과 함께할 날을 꿈꾼다  어느 날  소렌을 질투한 형 클러드 때문에 비행연습 중 나무 위에서 떨어진 두 형제는 순수 혈통에게 납치당해 그들의 손아귀에 붙잡 다  다른 올빼미들의 도움으로 가까스로 탈출에 성공한 소렌은 그들과 함께 순수 혈통을 물리칠 수 있는 마지막 희망인 전설의 가디언을 찾아  위대한 가훌의 나무 가 있다는 바다 너머 안개 속 세상을 향해 날아간다  전설의 가디언들이 존재하는지는 아무도 알 수 없지만 자유를 위해  꿈을 위해 소렌은 믿음의 날개 짓을 멈추지 않는다 ,sf_fantasy
7,화산고,때는 화산    년  교실에선 분필이 총알처럼 날아다니고 운동장에서는 학생과 선생이 공중에 떠 무술을 겨루고 있다  전교생이 고수인 화산고에서는 찻잎이 용의 형상을 그리며 움직인다든지  손가락 하나 대지 않아도 복도의 유리창이 가루가 되도록 깨진다든지 하는 일은 놀랄만한 일이 아니다  전설의 무림비서  사비망록   화산고에는 무림비서  사비망록 을 얻는 자 천하를 얻는다는 전설이 면면  이어져 내려오는데  교장 장오자 윤문식 분 가   년간 계속된 전교사화의 대환란을 사비망록으로 잠재웠다하여 더욱 유명하다  겉으로 보기엔 평온해 보이는 화산고  그러나 교장의 자리를 호시탐탐 엿보는 교감 변희봉 분 과 화산 역사상 최단기간내 학원을 평정한 송학림 권상우 분   화산의  인자를 꿈꾸는 역도부 주장 장량 김수로 분  등이 사비망록을 차지하기 위해 팽팽한 대결을 벌이고 있다  비바람 불고 천둥번개 치던 어느날  화산고에는 타고난 공력을 주체하지 못해 여덟 번이나 퇴학을 맞은 김경수 장혁 분 가 전학을 온다  본의 아니게 문제아가 된 경수는 화산고에서 만큼은 무슨 일이 있어도 졸업하겠다는 각오다  하지만 전교생이 고수인 화산고에서 녀석의 내공을 읽지 못 할 리가 만무하다  분출 직전의 화산은 그를 태풍의 눈으로 여기는데  한편  검도부 주장 유채이 신민아 분 에게 한눈에 반한 경수는 사비망록을 두고 벌어지는 화산의 격렬한 풍운 속에서 무사  졸업을 할 수 있을까 ,sf_fantasy
8,NULL,NULL,sf_fantasy
9,말레피센트,가장 강력한 마법을 가진 숲의 수호자 말레피센트는 인간왕국과의 거대한 전쟁의 소용돌이 속에서 왕국을 다스리는 스테판 왕의 딸  오로라 공주 의 세례식 날  거부할 수 없는 치명적인 저주를 내리는데  ,sf_fantasy
